HAT-P-23 T35  Bessel-R  2019-08-08 2458704.387614 0.981759 0.009130 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.388331 0.997748 0.009033 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.389037 0.983521 0.009123 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.389743 0.977425 0.008968 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.390461 0.973841 0.009065 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.391167 0.987434 0.009140 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.391873 0.987077 0.009043 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.392579 0.982703 0.009220 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.393285 0.983105 0.009101 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.394003 0.979491 0.009307 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.394709 0.993214 0.009045 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.395415 0.987168 0.008881 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.396121 0.990065 0.009311 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.396838 0.963766 0.009077 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.397544 0.978666 0.009648 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.398250 0.987512 0.009403 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.398956 0.990178 0.009500 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.399662 0.963691 0.009573 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.400368 0.976239 0.009626 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.401074 1.005567 0.010269 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.401792 0.980749 0.010197 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.402498 0.994815 0.009732 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.403204 0.975816 0.008992 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.403922 0.996900 0.009602 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.404628 0.969122 0.008997 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.405345 0.998352 0.009365 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.406051 0.984254 0.009442 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.406769 0.978961 0.009174 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.407475 0.978683 0.008741 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.408181 0.990178 0.008932 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.408898 0.989008 0.009019 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.409604 0.969912 0.008721 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.410322 1.001599 0.009437 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.411028 0.982159 0.008937 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.411734 0.970319 0.008970 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.412452 0.994642 0.008963 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.413158 0.986852 0.009062 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.413864 0.991521 0.009072 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.414581 0.992940 0.008866 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.415287 0.980319 0.009169 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.415993 0.985798 0.008910 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.416711 0.975310 0.008910 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.417417 0.985851 0.009007 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.418134 0.972317 0.008799 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.418840 0.972856 0.009031 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.419546 1.001643 0.009340 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.420252 0.977073 0.009062 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.420970 0.995304 0.008919 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.421688 0.990277 0.008849 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.422394 1.016208 0.009205 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.423100 0.979546 0.008999 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.423817 1.007069 0.009026 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.424523 0.991085 0.009028 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.425241 0.993838 0.008917 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.425958 0.985179 0.009268 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.426664 1.005089 0.008968 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.427371 0.982180 0.008987 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.428088 0.980750 0.008813 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.428794 0.995812 0.008982 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.429512 0.984696 0.008869 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.430218 0.985478 0.008673 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.430924 0.996977 0.008864 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.431641 0.983228 0.008736 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.432347 0.999587 0.008888 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.433053 1.000174 0.008839 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.433771 0.978716 0.009488 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.434477 0.973711 0.008677 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.435183 1.013376 0.009190 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.435901 0.997167 0.008784 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.436607 1.010334 0.008859 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.437313 0.998909 0.008946 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.438019 1.012513 0.008926 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.438736 1.019697 0.008953 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.439454 0.996076 0.008941 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.440160 1.003460 0.008876 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.440866 1.016084 0.009021 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.441583 1.000649 0.009234 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.442289 1.000872 0.008987 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.442995 1.001358 0.008967 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.443701 0.980030 0.008922 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.444419 1.009940 0.008817 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.445125 0.996603 0.009069 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.445831 1.003216 0.009033 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.446537 1.009605 0.009013 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.447255 1.001042 0.009006 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.447961 0.992944 0.008970 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.448667 0.994165 0.008929 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.449384 1.004895 0.008900 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.450090 0.997013 0.008733 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.450808 0.990851 0.008909 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.451514 1.004380 0.009083 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.452232 0.997838 0.008764 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.452938 1.001630 0.008844 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.453655 1.006061 0.009013 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.454361 0.999021 0.008841 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.455067 0.988044 0.008945 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.455773 1.003626 0.008916 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.456479 1.010556 0.008887 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.457185 1.010988 0.008986 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.457903 1.003574 0.009086 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.458609 0.992352 0.008820 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.459326 0.994280 0.008924 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.460032 1.001898 0.009054 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.460750 0.988220 0.008858 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.461456 0.992046 0.008938 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.462162 1.009835 0.009247 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.462868 0.987755 0.008981 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.463586 1.005739 0.008974 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.464292 0.997790 0.008732 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.465009 1.002763 0.008933 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.465715 0.982206 0.008892 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.466421 0.980340 0.008935 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.467127 1.002132 0.008921 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.467845 1.004321 0.009129 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.468562 0.992688 0.009071 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.469268 0.997251 0.009242 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.470681 0.996058 0.008998 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.471398 0.989751 0.008843 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.472116 1.000248 0.009071 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.472822 0.998545 0.008935 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.473528 1.005058 0.009056 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.474488 1.005998 0.009392 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.475206 1.002877 0.009160 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.476224 0.997071 0.009358 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.476930 0.986431 0.009102 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.477637 1.011662 0.009460 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.478354 0.999543 0.009448 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.479060 1.002210 0.009247 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.479778 0.988685 0.009121 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.480484 1.012925 0.009595 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.481190 1.005434 0.009213 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.482011 0.999324 0.009114 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.482718 0.985839 0.009382 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.483424 1.003946 0.009266 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.484141 1.000229 0.009346 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.484847 1.009695 0.009213 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.485553 1.007819 0.009293 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.486259 0.988876 0.008990 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.486965 0.997732 0.009191 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.487683 0.995290 0.009157 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.488389 0.993941 0.009268 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.489095 1.014419 0.009205 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.489812 1.023649 0.009292 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.490518 1.006678 0.009116 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.491224 0.990655 0.009423 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.491930 0.999956 0.009328 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.492636 1.013190 0.009336 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.493354 0.993741 0.009353 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.494060 1.000904 0.009444 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.495484 0.987473 0.009696 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.496190 1.003855 0.009485 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.496907 1.000480 0.009534 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.497613 1.013094 0.009437 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.498319 1.000671 0.009599 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.499025 0.999808 0.009430 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.499731 1.005140 0.009594 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.500437 0.992739 0.009338 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.501155 1.017380 0.009720 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.501861 1.003796 0.009495 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.502567 0.991151 0.009533 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.503273 0.993357 0.009550 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.503979 0.991111 0.009524 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.504697 1.004766 0.009400 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.505403 0.995654 0.009480 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.506109 1.006925 0.009526 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.506815 0.981907 0.009531 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.507532 1.001525 0.009872 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.508238 0.996532 0.009801 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.508956 1.002214 0.009465 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.509662 0.997421 0.009436 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.510368 0.990304 0.009799 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.511074 1.002277 0.009743 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.511780 0.988838 0.009729 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.512497 1.005804 0.009716 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.513203 0.997784 0.010195 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.513910 0.990859 0.009562 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.514627 0.999602 0.009704 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.515333 0.994783 0.009813 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.516039 0.994893 0.009726 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.516745 1.012188 0.009687 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.517463 0.983321 0.009796 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.518169 1.008872 0.009905 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.518875 0.978300 0.009960 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.519581 0.998890 0.009984 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.520298 1.019896 0.010057 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.521004 0.997763 0.009849 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.521710 1.010027 0.010163 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.522428 0.991959 0.009880 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.523134 1.008996 0.009955 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.523840 0.987229 0.010085 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.524558 1.012697 0.010317 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.525264 1.001542 0.010283 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.525970 1.005848 0.010105 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.526676 0.996606 0.010146 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.527382 1.023915 0.010303 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.528099 1.015354 0.010211 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.528805 1.005807 0.010346 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.529511 1.004870 0.010788 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.530229 0.991421 0.010418 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.530935 0.978518 0.010672 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.531641 1.005780 0.011153 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.532347 1.018105 0.010435 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.533053 0.980171 0.010636 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.533759 0.988466 0.010507 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.534477 1.016660 0.010568 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.535183 0.974646 0.010507 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.535889 1.007770 0.010730 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.536595 0.997344 0.010887 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.537312 1.006908 0.010468 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.538018 0.992105 0.010509 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.538736 1.011234 0.010618 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.539442 1.003753 0.010707 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.540148 1.006627 0.010806 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.540854 1.011455 0.010922 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.541571 1.004739 0.010531 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.542277 1.006552 0.010837 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.542995 1.004936 0.010934 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.543701 0.981432 0.010929 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.544407 0.995430 0.010828 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.545125 0.998260 0.010818 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.545831 0.993957 0.010694 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.547254 1.003481 0.011066 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.238532 0.992803 0.008110 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.239585 1.009606 0.008416 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.240650 0.993368 0.008358 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.242756 0.991943 0.008487 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.243809 1.002028 0.008319 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.244862 1.002992 0.008166 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.245916 1.009779 0.008652 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.246969 1.004006 0.008402 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.248034 0.995049 0.008268 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.249087 1.001299 0.008241 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.250140 0.988168 0.008215 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.251205 0.984681 0.008091 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.252258 1.002000 0.008241 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.253323 1.014981 0.008346 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.254376 0.999786 0.008246 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.255429 1.000172 0.008702 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.256482 0.996709 0.008231 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.257535 0.996978 0.008324 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.259260 0.981731 0.008258 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.260324 1.009807 0.008445 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.261378 1.007002 0.008763 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.262431 1.002468 0.008598 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.263484 1.000344 0.008571 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.264537 1.003988 0.008607 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.265590 1.001428 0.008632 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.266655 1.006312 0.008445 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.267708 0.996334 0.008340 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.268761 1.002077 0.008367 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.269815 1.001246 0.008542 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.270868 1.003444 0.008510 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.271932 1.008893 0.008573 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.272986 1.004334 0.008289 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.274039 1.000520 0.008284 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.275092 1.004296 0.008422 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.276157 0.980521 0.008179 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.277210 1.009454 0.008534 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.278263 0.989338 0.008104 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.279316 1.004388 0.008245 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.280381 0.996068 0.008388 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.281434 1.003700 0.008609 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.282499 0.998279 0.009135 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.283552 0.994897 0.008375 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.284605 0.993769 0.008407 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.285658 0.999223 0.008179 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.286723 0.982180 0.008193 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.287776 0.989271 0.008380 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.288830 0.989359 0.008222 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.289883 0.984344 0.008370 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.290936 0.981712 0.008370 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.292001 0.990992 0.008202 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.293054 0.989271 0.008464 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.294119 0.990334 0.008406 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.295172 1.004397 0.008563 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.296225 0.982980 0.008381 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.297278 0.979716 0.008485 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.298331 0.988332 0.008398 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.299384 0.999569 0.008628 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.300449 0.994178 0.008347 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.301502 0.997888 0.008504 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.302555 0.990779 0.008584 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.303609 0.982824 0.008516 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.304673 0.972717 0.008195 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.305727 0.979162 0.008501 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.306791 0.974760 0.008523 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.307844 0.965350 0.008270 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.308898 1.000623 0.008578 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.309951 0.972377 0.008673 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.311004 0.988278 0.008311 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.312057 0.975414 0.008359 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.313110 0.980010 0.008575 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.314164 1.003880 0.008543 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.315217 0.996134 0.008579 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.316281 0.978841 0.008647 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.317335 0.976272 0.008480 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.318388 0.975383 0.008358 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.319453 0.975902 0.008421 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.320506 0.984358 0.008515 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.321559 0.999301 0.008889 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.322624 0.977143 0.008573 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.323677 0.975571 0.008670 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.324730 0.979649 0.008510 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.325783 0.985343 0.008436 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.326836 0.991061 0.008815 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.327889 0.988526 0.008671 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.328943 0.994756 0.008749 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.329996 0.993959 0.009294 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.331049 0.984915 0.008666 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.332114 0.993065 0.008694 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.333167 0.967614 0.008401 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.334232 0.984099 0.008594 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.335285 0.977702 0.008614 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.336338 0.985127 0.008718 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.337391 0.973432 0.008344 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.338456 0.969915 0.008780 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.339509 0.983063 0.008746 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.340562 0.994225 0.009349 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.341615 0.967931 0.008684 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.342669 0.983277 0.008832 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.343733 0.979538 0.008769 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.344787 0.988134 0.008904 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.345840 0.992797 0.008950 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.346904 0.988771 0.008949 
HAT-P-23 T35  Bessel-R  2019-09-28 2458755.350064 0.998283 0.009334 
